	time	K	X	np
53	0.15	2	0.10166615750882363	1
72	0.15	3	0.03635265408471316	1
16	0.16	0	0.07310544308084485	1
35	0.16	1	0.0	1
54	0.16	2	0.15121297401189457	1
73	0.16	3	0.025312678934142737	1
17	0.17	0	0.04231817478616981	1
36	0.17	1	0.0	1
55	0.17	2	0.16651523646562658	1
74	0.17	3	0.015169977184633348	1
18	0.18	0	0.007309269783564944	1
37	0.18	1	0.0	1
56	0.18	2	0.19376621916860193	1
75	0.18	3	0.0013138838676251508	1
0	0.0	0	0.004372509198824992	2
19	0.0	1	0.07409184098011717	2
38	0.0	2	0.3211303169276813	2
57	0.0	3	0.001139588340136725	2
1	0.01	0	0.00661617883859964	2
20	0.01	1	0.0	2
39	0.01	2	0.26892024507407514	2
58	0.01	3	0.007249285131413811	2
2	0.02	0	0.01551785234234747	2
21	0.02	1	0.0	2
40	0.02	2	0.22836204654455297	2
59	0.02	3	0.015471059986514924	2
3	0.03	0	0.017172821176234896	2
22	0.03	1	0.0	2
41	0.03	2	0.16481605245551995	2
60	0.03	3	0.02349879945763177	2
4	0.04	0	0.01266097572776585	2
23	0.04	1	0.0	2
42	0.04	2	0.11754164101302966	2
61	0.04	3	0.030123026418545414	2
5	0.05	0	0.005404501963049049	2
24	0.05	1	0.0	2
43	0.05	2	0.07844534326875098	2
62	0.05	3	0.03707443647025282	2
6	0.06	0	0.012931301909537155	2
25	0.06	1	0.0	2
44	0.06	2	0.04236641449382926	2
63	0.06	3	0.04341089862563001	2
7	0.07	0	0.03106491283780993	2
26	0.07	1	0.0	2
45	0.07	2	0.01663850426277961	2
64	0.07	3	0.04856547867876024	2
8	0.08	0	0.06041284638058805	2
27	0.08	1	0.0	2
46	0.08	2	0.007408925801031315	2
65	0.08	3	0.05355320000937345	2
9	0.09	0	0.07244092717463738	2
28	0.09	1	0.0	2
47	0.09	2	0.008072318599364886	2
66	0.09	3	0.056055224281721994	2
10	0.1	0	0.08546325298736229	2
29	0.1	1	0.0	2
48	0.1	2	0.004605109098603319	2
67	0.1	3	0.056383107814128884	2
11	0.11	0	0.1015472541706539	2
30	0.11	1	0.0	2
49	0.11	2	0.001163844354798371	2
68	0.11	3	0.05621133538219932	2
12	0.12	0	0.11353924771173832	2
31	0.12	1	0.0	2
50	0.12	2	0.015012618001031887	2
69	0.12	3	0.054283365315442485	2
13	0.13	0	0.11853001921648486	2
32	0.13	1	0.0	2
51	0.13	2	0.04080195545765933	2
70	0.13	3	0.050157331469235775	2
14	0.14	0	0.1069459412223943	2
33	0.14	1	0.0	2
52	0.14	2	0.06599649354569652	2
71	0.14	3	0.044982501456352776	2
15	0.15	0	0.09741944375204585	2
34	0.15	1	0.0	2
53	0.15	2	0.10166615750882363	2
72	0.15	3	0.03635265408471316	2
16	0.16	0	0.07310544308084485	2
35	0.16	1	0.0	2
54	0.16	2	0.15121297401189457	2
73	0.16	3	0.025312678934142737	2
17	0.17	0	0.04231817478616981	2
36	0.17	1	0.0	2
55	0.17	2	0.16651523646562658	2
74	0.17	3	0.015169977184633348	2
18	0.18	0	0.007309269783564944	2
37	0.18	1	0.0	2
56	0.18	2	0.19376621916860193	2
75	0.18	3	0.0013138838676251508	2
0	0.0	0	0.004372509198824992	3
19	0.0	1	0.046309928083963295	3
38	0.0	2	0.3211303169276813	3
57	0.0	3	0.001139588340136725	3
1	0.01	0	0.00661617883859964	3
20	0.01	1	0.0	3
39	0.01	2	0.26892024507407514	3
58	0.01	3	0.007249285131413811	3
2	0.02	0	0.01551785234234747	3
21	0.02	1	0.0	3
40	0.02	2	0.22836204654455297	3
59	0.02	3	0.015471059986514924	3
3	0.03	0	0.017172821176234896	3
22	0.03	1	0.0	3
41	0.03	2	0.16481605245551995	3
60	0.03	3	0.02349879945763177	3
4	0.04	0	0.01266097572776585	3
23	0.04	1	0.0	3
42	0.04	2	0.11754164101302966	3
61	0.04	3	0.030123026418545414	3
5	0.05	0	0.005404501963049049	3
24	0.05	1	0.0	3
43	0.05	2	0.07844534326875098	3
62	0.05	3	0.03707443647025282	3
6	0.06	0	0.012931301909537155	3
25	0.06	1	0.0	3
44	0.06	2	0.04236641449382926	3
63	0.06	3	0.04341089862563001	3
7	0.07	0	0.03106491283780993	3
26	0.07	1	0.0	3
45	0.07	2	0.01663850426277961	3
64	0.07	3	0.04856547867876024	3
8	0.08	0	0.06041284638058805	3
27	0.08	1	0.0	3
46	0.08	2	0.007408925801031315	3
65	0.08	3	0.05355320000937345	3
9	0.09	0	0.07244092717463738	3
28	0.09	1	0.0	3
47	0.09	2	0.008072318599364886	3
66	0.09	3	0.056055224281721994	3
10	0.1	0	0.08546325298736229	3
29	0.1	1	0.0	3
48	0.1	2	0.004605109098603319	3
67	0.1	3	0.056383107814128884	3
11	0.11	0	0.1015472541706539	3
30	0.11	1	0.0	3
49	0.11	2	0.001163844354798371	3
68	0.11	3	0.05621133538219932	3
12	0.12	0	0.11353924771173832	3
31	0.12	1	0.0	3
50	0.12	2	0.015012618001031887	3
69	0.12	3	0.054283365315442485	3
13	0.13	0	0.11853001921648486	3
32	0.13	1	0.0	3
51	0.13	2	0.04080195545765933	3
70	0.13	3	0.050157331469235775	3
14	0.14	0	0.1069459412223943	3
33	0.14	1	0.0	3
52	0.14	2	0.06599649354569652	3
71	0.14	3	0.044982501456352776	3
15	0.15	0	0.09741944375204585	3
34	0.15	1	0.0	3
53	0.15	2	0.10166615750882363	3
72	0.15	3	0.03635265408471316	3
16	0.16	0	0.07310544308084485	3
35	0.16	1	0.0	3
54	0.16	2	0.15121297401189457	3
73	0.16	3	0.025312678934142737	3
17	0.17	0	0.04231817478616981	3
36	0.17	1	0.0	3
55	0.17	2	0.16651523646562658	3
74	0.17	3	0.015169977184633348	3
18	0.18	0	0.007309269783564944	3
37	0.18	1	0.0	3
56	0.18	2	0.19376621916860193	3
75	0.18	3	0.0013138838676251508	3
0	0.0	0	0.004372509198824992	4
19	0.0	1	0.04809677444555713	4
38	0.0	2	0.3211303169276813	4
57	0.0	3	0.001139588340136725	4
1	0.01	0	0.00661617883859964	4
20	0.01	1	0.0	4
39	0.01	2	0.26892024507407514	4
58	0.01	3	0.007249285131413811	4
2	0.02	0	0.01551785234234747	4
21	0.02	1	0.0	4
40	0.02	2	0.22836204654455297	4
59	0.02	3	0.015471059986514924	4
3	0.03	0	0.017172821176234896	4
22	0.03	1	0.0	4
41	0.03	2	0.16481605245551995	4
60	0.03	3	0.02349879945763177	4
4	0.04	0	0.01266097572776585	4
23	0.04	1	0.0	4
42	0.04	2	0.11754164101302966	4
61	0.04	3	0.030123026418545414	4
5	0.05	0	0.005404501963049049	4
24	0.05	1	0.0	4
43	0.05	2	0.07844534326875098	4
62	0.05	3	0.03707443647025282	4
6	0.06	0	0.012931301909537155	4
25	0.06	1	0.0	4
44	0.06	2	0.04236641449382926	4
63	0.06	3	0.04341089862563001	4
7	0.07	0	0.03106491283780993	4
26	0.07	1	0.0	4
45	0.07	2	0.01663850426277961	4
64	0.07	3	0.04856547867876024	4
8	0.08	0	0.06041284638058805	4
27	0.08	1	0.0	4
46	0.08	2	0.007408925801031315	4
65	0.08	3	0.05355320000937345	4
9	0.09	0	0.07244092717463738	4
28	0.09	1	0.0	4
47	0.09	2	0.008072318599364886	4
66	0.09	3	0.056055224281721994	4
10	0.1	0	0.08546325298736229	4
29	0.1	1	0.0	4
48	0.1	2	0.004605109098603319	4
67	0.1	3	0.056383107814128884	4
11	0.11	0	0.1015472541706539	4
30	0.11	1	0.0	4
49	0.11	2	0.001163844354798371	4
68	0.11	3	0.05621133538219932	4
12	0.12	0	0.11353924771173832	4
31	0.12	1	0.0	4
50	0.12	2	0.015012618001031887	4
69	0.12	3	0.054283365315442485	4
13	0.13	0	0.11853001921648486	4
32	0.13	1	0.0	4
51	0.13	2	0.04080195545765933	4
70	0.13	3	0.050157331469235775	4
14	0.14	0	0.1069459412223943	4
33	0.14	1	0.0	4
52	0.14	2	0.06599649354569652	4
71	0.14	3	0.044982501456352776	4
15	0.15	0	0.09741944375204585	4
34	0.15	1	0.0	4
53	0.15	2	0.10166615750882363	4
72	0.15	3	0.03635265408471316	4
16	0.16	0	0.07310544308084485	4
35	0.16	1	0.0	4
54	0.16	2	0.15121297401189457	4
73	0.16	3	0.025312678934142737	4
17	0.17	0	0.04231817478616981	4
36	0.17	1	0.0	4
55	0.17	2	0.16651523646562658	4
74	0.17	3	0.015169977184633348	4
18	0.18	0	0.007309269783564944	4
37	0.18	1	0.0	4
56	0.18	2	0.19376621916860193	4
75	0.18	3	0.0013138838676251508	4
0	0.0	0	0.004372509198824992	5
19	0.0	1	0.0836785967210226	5
38	0.0	2	0.3211303169276813	5
57	0.0	3	0.001139588340136725	5
1	0.01	0	0.00661617883859964	5
20	0.01	1	0.0	5
39	0.01	2	0.26892024507407514	5
58	0.01	3	0.007249285131413811	5
2	0.02	0	0.01551785234234747	5
21	0.02	1	0.0	5
40	0.02	2	0.22836204654455297	5
59	0.02	3	0.015471059986514924	5
3	0.03	0	0.017172821176234896	5
22	0.03	1	0.0	5
41	0.03	2	0.16481605245551995	5
60	0.03	3	0.02349879945763177	5
4	0.04	0	0.01266097572776585	5
23	0.04	1	0.0	5
42	0.04	2	0.11754164101302966	5
61	0.04	3	0.030123026418545414	5
5	0.05	0	0.005404501963049049	5
24	0.05	1	0.0	5
43	0.05	2	0.07844534326875098	5
62	0.05	3	0.03707443647025282	5
6	0.06	0	0.012931301909537155	5
25	0.06	1	0.0	5
44	0.06	2	0.04236641449382926	5
63	0.06	3	0.04341089862563001	5
7	0.07	0	0.03106491283780993	5
26	0.07	1	0.0	5
45	0.07	2	0.01663850426277961	5
64	0.07	3	0.04856547867876024	5
8	0.08	0	0.06041284638058805	5
27	0.08	1	0.0	5
46	0.08	2	0.007408925801031315	5
65	0.08	3	0.05355320000937345	5
9	0.09	0	0.07244092717463738	5
28	0.09	1	0.0	5
47	0.09	2	0.008072318599364886	5
66	0.09	3	0.056055224281721994	5
10	0.1	0	0.08546325298736229	5
29	0.1	1	0.0	5
48	0.1	2	0.004605109098603319	5
67	0.1	3	0.056383107814128884	5
11	0.11	0	0.1015472541706539	5
30	0.11	1	0.0	5
49	0.11	2	0.001163844354798371	5
68	0.11	3	0.05621133538219932	5
12	0.12	0	0.11353924771173832	5
31	0.12	1	0.0	5
50	0.12	2	0.015012618001031887	5
69	0.12	3	0.054283365315442485	5
13	0.13	0	0.11853001921648486	5
32	0.13	1	0.0	5
51	0.13	2	0.04080195545765933	5
70	0.13	3	0.050157331469235775	5
14	0.14	0	0.1069459412223943	5
33	0.14	1	0.0	5
52	0.14	2	0.06599649354569652	5
71	0.14	3	0.044982501456352776	5
15	0.15	0	0.09741944375204585	5
34	0.15	1	0.0	5
53	0.15	2	0.10166615750882363	5
72	0.15	3	0.03635265408471316	5
16	0.16	0	0.07310544308084485	5
35	0.16	1	0.0	5
54	0.16	2	0.15121297401189457	5
73	0.16	3	0.025312678934142737	5
17	0.17	0	0.04231817478616981	5
36	0.17	1	0.0	5
55	0.17	2	0.16651523646562658	5
74	0.17	3	0.015169977184633348	5
18	0.18	0	0.007309269783564944	5
37	0.18	1	0.0	5
56	0.18	2	0.19376621916860193	5
75	0.18	3	0.0013138838676251508	5
0	0.0	0	0.004372509198824992	6
19	0.0	1	0.0836785967210226	6
38	0.0	2	0.3095585870583055	6
57	0.0	3	0.001139588340136725	6
1	0.01	0	0.00661617883859964	6
20	0.01	1	0.0	6
39	0.01	2	0.0	6
58	0.01	3	0.007249285131413811	6
2	0.02	0	0.01551785234234747	6
21	0.02	1	0.0	6
40	0.02	2	0.0	6
59	0.02	3	0.015471059986514924	6
3	0.03	0	0.017172821176234896	6
22	0.03	1	0.0	6
41	0.03	2	0.0	6
60	0.03	3	0.02349879945763177	6
4	0.04	0	0.01266097572776585	6
23	0.04	1	0.0	6
42	0.04	2	0.0	6
61	0.04	3	0.030123026418545414	6
5	0.05	0	0.005404501963049049	6
24	0.05	1	0.0	6
43	0.05	2	0.0	6
62	0.05	3	0.03707443647025282	6
6	0.06	0	0.012931301909537155	6
25	0.06	1	0.0	6
44	0.06	2	0.0	6
63	0.06	3	0.04341089862563001	6
7	0.07	0	0.03106491283780993	6
26	0.07	1	0.0	6
45	0.07	2	0.0	6
64	0.07	3	0.04856547867876024	6
8	0.08	0	0.06041284638058805	6
27	0.08	1	0.0	6
46	0.08	2	0.0	6
65	0.08	3	0.05355320000937345	6
9	0.09	0	0.07244092717463738	6
28	0.09	1	0.0	6
47	0.09	2	0.0	6
66	0.09	3	0.056055224281721994	6
10	0.1	0	0.08546325298736229	6
29	0.1	1	0.0	6
48	0.1	2	0.0	6
67	0.1	3	0.056383107814128884	6
11	0.11	0	0.1015472541706539	6
30	0.11	1	0.0	6
49	0.11	2	0.0	6
68	0.11	3	0.05621133538219932	6
12	0.12	0	0.11353924771173832	6
31	0.12	1	0.0	6
50	0.12	2	0.0	6
69	0.12	3	0.054283365315442485	6
13	0.13	0	0.11853001921648486	6
32	0.13	1	0.0	6
51	0.13	2	0.0	6
70	0.13	3	0.050157331469235775	6
14	0.14	0	0.1069459412223943	6
33	0.14	1	0.0	6
52	0.14	2	0.0	6
71	0.14	3	0.044982501456352776	6
15	0.15	0	0.09741944375204585	6
34	0.15	1	0.0	6
53	0.15	2	0.0	6
72	0.15	3	0.03635265408471316	6
16	0.16	0	0.07310544308084485	6
35	0.16	1	0.0	6
54	0.16	2	0.0	6
73	0.16	3	0.025312678934142737	6
17	0.17	0	0.04231817478616981	6
36	0.17	1	0.0	6
55	0.17	2	0.0	6
74	0.17	3	0.015169977184633348	6
18	0.18	0	0.007309269783564944	6
37	0.18	1	0.0	6
56	0.18	2	0.19376621916860193	6
75	0.18	3	0.0013138838676251508	6
0	0.0	0	0.004372509198824992	7
19	0.0	1	0.0836785967210226	7
38	0.0	2	0.3095585870583055	7
57	0.0	3	0.012266679881218424	7
1	0.01	0	0.00661617883859964	7
20	0.01	1	0.0	7
39	0.01	2	0.0	7
58	0.01	3	0.0	7
2	0.02	0	0.01551785234234747	7
21	0.02	1	0.0	7
40	0.02	2	0.0	7
59	0.02	3	0.0	7
3	0.03	0	0.017172821176234896	7
22	0.03	1	0.0	7
41	0.03	2	0.0	7
60	0.03	3	0.0	7
4	0.04	0	0.01266097572776585	7
23	0.04	1	0.0	7
42	0.04	2	0.0	7
61	0.04	3	0.0	7
5	0.05	0	0.005404501963049049	7
24	0.05	1	0.0	7
43	0.05	2	0.0	7
62	0.05	3	0.0	7
6	0.06	0	0.012931301909537155	7
25	0.06	1	0.0	7
44	0.06	2	0.0	7
63	0.06	3	0.0	7
7	0.07	0	0.03106491283780993	7
26	0.07	1	0.0	7
45	0.07	2	0.0	7
64	0.07	3	0.0	7
8	0.08	0	0.06041284638058805	7
27	0.08	1	0.0	7
46	0.08	2	0.0	7
65	0.08	3	0.0	7
9	0.09	0	0.07244092717463738	7
28	0.09	1	0.0	7
47	0.09	2	0.0	7
66	0.09	3	0.0	7
10	0.1	0	0.08546325298736229	7
29	0.1	1	0.0	7
48	0.1	2	0.0	7
67	0.1	3	0.0	7
11	0.11	0	0.1015472541706539	7
30	0.11	1	0.0	7
49	0.11	2	0.0	7
68	0.11	3	0.0	7
12	0.12	0	0.11353924771173832	7
31	0.12	1	0.0	7
50	0.12	2	0.0	7
69	0.12	3	0.0	7
13	0.13	0	0.11853001921648486	7
32	0.13	1	0.0	7
51	0.13	2	0.0	7
70	0.13	3	0.0	7
14	0.14	0	0.1069459412223943	7
33	0.14	1	0.0	7
52	0.14	2	0.0	7
71	0.14	3	0.0	7
15	0.15	0	0.09741944375204585	7
34	0.15	1	0.0	7
53	0.15	2	0.0	7
72	0.15	3	0.0	7
16	0.16	0	0.07310544308084485	7
35	0.16	1	0.0	7
54	0.16	2	0.0	7
73	0.16	3	0.0	7
17	0.17	0	0.04231817478616981	7
36	0.17	1	0.0	7
55	0.17	2	0.0	7
74	0.17	3	0.0	7
18	0.18	0	0.007309269783564944	7
37	0.18	1	0.0	7
56	0.18	2	0.19376621916860193	7
75	0.18	3	0.0	7
0	0.0	0	0.004372509198824992	8
19	0.0	1	0.08062646157193354	8
38	0.0	2	0.3095585870583055	8
57	0.0	3	0.012266679881218424	8
1	0.01	0	0.00661617883859964	8
20	0.01	1	0.0	8
39	0.01	2	0.0	8
58	0.01	3	0.0	8
2	0.02	0	0.01551785234234747	8
21	0.02	1	0.0	8
40	0.02	2	0.0	8
59	0.02	3	0.0	8
3	0.03	0	0.017172821176234896	8
22	0.03	1	0.0	8
41	0.03	2	0.0	8
60	0.03	3	0.0	8
4	0.04	0	0.01266097572776585	8
23	0.04	1	0.0	8
42	0.04	2	0.0	8
61	0.04	3	0.0	8
5	0.05	0	0.005404501963049049	8
24	0.05	1	0.0	8
43	0.05	2	0.0	8
62	0.05	3	0.0	8
6	0.06	0	0.012931301909537155	8
25	0.06	1	0.0	8
44	0.06	2	0.0	8
63	0.06	3	0.0	8
7	0.07	0	0.03106491283780993	8
26	0.07	1	0.0	8
45	0.07	2	0.0	8
64	0.07	3	0.0	8
8	0.08	0	0.06041284638058805	8
27	0.08	1	0.0	8
46	0.08	2	0.0	8
65	0.08	3	0.0	8
9	0.09	0	0.07244092717463738	8
28	0.09	1	0.0	8
47	0.09	2	0.0	8
66	0.09	3	0.0	8
10	0.1	0	0.08546325298736229	8
29	0.1	1	0.0	8
48	0.1	2	0.0	8
67	0.1	3	0.0	8
11	0.11	0	0.1015472541706539	8
30	0.11	1	0.0	8
49	0.11	2	0.0	8
68	0.11	3	0.0	8
12	0.12	0	0.11353924771173832	8
31	0.12	1	0.0	8
50	0.12	2	0.0	8
69	0.12	3	0.0	8
13	0.13	0	0.11853001921648486	8
32	0.13	1	0.0	8
51	0.13	2	0.0	8
70	0.13	3	0.0	8
14	0.14	0	0.1069459412223943	8
33	0.14	1	0.0	8
52	0.14	2	0.0	8
71	0.14	3	0.0	8
15	0.15	0	0.09741944375204585	8
34	0.15	1	0.0	8
53	0.15	2	0.0	8
72	0.15	3	0.0	8
16	0.16	0	0.07310544308084485	8
35	0.16	1	0.0	8
54	0.16	2	0.0	8
73	0.16	3	0.0	8
17	0.17	0	0.04231817478616981	8
36	0.17	1	0.0	8
55	0.17	2	0.0	8
74	0.17	3	0.0	8
18	0.18	0	0.007309269783564944	8
37	0.18	1	0.0	8
56	0.18	2	0.19376621916860193	8
75	0.18	3	0.0	8
0	0.0	0	0.004372509198824992	9
19	0.0	1	0.08062646157193354	9
38	0.0	2	0.3095585870583055	9
57	0.0	3	0.001364004637402929	9
1	0.01	0	0.00661617883859964	9
20	0.01	1	0.0	9
39	0.01	2	0.0	9
58	0.01	3	0.0	9
2	0.02	0	0.01551785234234747	9
21	0.02	1	0.0	9
40	0.02	2	0.0	9
59	0.02	3	0.0	9
3	0.03	0	0.017172821176234896	9
22	0.03	1	0.0	9
41	0.03	2	0.0	9
60	0.03	3	0.0	9
4	0.04	0	0.01266097572776585	9
23	0.04	1	0.0	9
42	0.04	2	0.0	9
61	0.04	3	0.0	9
5	0.05	0	0.005404501963049049	9
24	0.05	1	0.0	9
43	0.05	2	0.0	9
62	0.05	3	0.0	9
6	0.06	0	0.012931301909537155	9
25	0.06	1	0.0	9
44	0.06	2	0.0	9
63	0.06	3	0.0	9
7	0.07	0	0.03106491283780993	9
26	0.07	1	0.0	9
45	0.07	2	0.0	9
64	0.07	3	0.0	9
8	0.08	0	0.06041284638058805	9
27	0.08	1	0.0	9
46	0.08	2	0.0	9
65	0.08	3	0.0	9
9	0.09	0	0.07244092717463738	9
28	0.09	1	0.0	9
47	0.09	2	0.0	9
66	0.09	3	0.0	9
10	0.1	0	0.08546325298736229	9
29	0.1	1	0.0	9
48	0.1	2	0.0	9
67	0.1	3	0.0	9
11	0.11	0	0.1015472541706539	9
30	0.11	1	0.0	9
49	0.11	2	0.0	9
68	0.11	3	0.0	9
12	0.12	0	0.11353924771173832	9
31	0.12	1	0.0	9
50	0.12	2	0.0	9
69	0.12	3	0.0	9
13	0.13	0	0.11853001921648486	9
32	0.13	1	0.0	9
51	0.13	2	0.0	9
70	0.13	3	0.0	9
14	0.14	0	0.1069459412223943	9
33	0.14	1	0.0	9
52	0.14	2	0.0	9
71	0.14	3	0.0	9
15	0.15	0	0.09741944375204585	9
34	0.15	1	0.0	9
53	0.15	2	0.0	9
72	0.15	3	0.0	9
16	0.16	0	0.07310544308084485	9
35	0.16	1	0.0	9
54	0.16	2	0.0	9
73	0.16	3	0.0	9
17	0.17	0	0.04231817478616981	9
36	0.17	1	0.0	9
55	0.17	2	0.0	9
74	0.17	3	0.0	9
18	0.18	0	0.007309269783564944	9
37	0.18	1	0.0	9
56	0.18	2	0.19376621916860193	9
75	0.18	3	0.0	9
0	0.0	0	0.026669599301435573	10
19	0.0	1	0.08062646157193354	10
38	0.0	2	0.3095585870583055	10
57	0.0	3	0.001364004637402929	10
1	0.01	0	0.0	10
20	0.01	1	0.0	10
39	0.01	2	0.0	10
58	0.01	3	0.0	10
2	0.02	0	0.0	10
21	0.02	1	0.0	10
40	0.02	2	0.0	10
59	0.02	3	0.0	10
3	0.03	0	0.0	10
22	0.03	1	0.0	10
41	0.03	2	0.0	10
60	0.03	3	0.0	10
4	0.04	0	0.0	10
23	0.04	1	0.0	10
42	0.04	2	0.0	10
61	0.04	3	0.0	10
5	0.05	0	0.0	10
24	0.05	1	0.0	10
43	0.05	2	0.0	10
62	0.05	3	0.0	10
6	0.06	0	0.0	10
25	0.06	1	0.0	10
44	0.06	2	0.0	10
63	0.06	3	0.0	10
7	0.07	0	0.0	10
26	0.07	1	0.0	10
45	0.07	2	0.0	10
64	0.07	3	0.0	10
8	0.08	0	0.0	10
27	0.08	1	0.0	10
46	0.08	2	0.0	10
65	0.08	3	0.0	10
9	0.09	0	0.0	10
28	0.09	1	0.0	10
47	0.09	2	0.0	10
66	0.09	3	0.0	10
10	0.1	0	0.0	10
29	0.1	1	0.0	10
48	0.1	2	0.0	10
67	0.1	3	0.0	10
11	0.11	0	0.0	10
30	0.11	1	0.0	10
49	0.11	2	0.0	10
68	0.11	3	0.0	10
12	0.12	0	0.11353924771173832	10
31	0.12	1	0.0	10
50	0.12	2	0.0	10
69	0.12	3	0.0	10
13	0.13	0	0.0	10
32	0.13	1	0.0	10
51	0.13	2	0.0	10
70	0.13	3	0.0	10
14	0.14	0	0.0	10
33	0.14	1	0.0	10
52	0.14	2	0.0	10
71	0.14	3	0.0	10
15	0.15	0	0.0	10
34	0.15	1	0.0	10
53	0.15	2	0.0	10
72	0.15	3	0.0	10
16	0.16	0	0.0	10
35	0.16	1	0.0	10
