	time	K	X	np
72	0.22	2	0.0	2
97	0.22	3	0.0	2
23	0.23	0	0.0019278707900708897	2
48	0.23	1	0.2882568340443494	2
73	0.23	2	0.0	2
98	0.23	3	0.0	2
24	0.24	0	0.015646450990230622	2
49	0.24	1	0.3724737168757818	2
74	0.24	2	0.0	2
99	0.24	3	0.0	2
0	0.0	0	0.003507784423444047	3
25	0.0	1	0.051334272032433244	3
50	0.0	2	0.2662946137997812	3
75	0.0	3	0.012732001241540492	3
1	0.01	0	0.012735157459738586	3
26	0.01	1	0.037370455103771794	3
51	0.01	2	0.0	3
76	0.01	3	0.0	3
2	0.02	0	0.018080104040286083	3
27	0.02	1	0.0019313514132266573	3
52	0.02	2	0.0	3
77	0.02	3	0.0	3
3	0.03	0	0.028085718714125303	3
28	0.03	1	0.005002742522470811	3
53	0.03	2	0.0	3
78	0.03	3	0.0	3
4	0.04	0	0.020747964549682283	3
29	0.04	1	0.005601683239986832	3
54	0.04	2	0.0	3
79	0.04	3	0.0	3
5	0.05	0	0.006843136982178534	3
30	0.05	1	0.004262391382275603	3
55	0.05	2	0.0	3
80	0.05	3	0.0	3
6	0.06	0	0.01027262086083056	3
31	0.06	1	0.0008543055467276787	3
56	0.06	2	0.0	3
81	0.06	3	0.0	3
7	0.07	0	0.031188161876218902	3
32	0.07	1	0.008254959117334522	3
57	0.07	2	0.0	3
82	0.07	3	0.0	3
8	0.08	0	0.04850394206570182	3
33	0.08	1	0.008051911796150254	3
58	0.08	2	0.0	3
83	0.08	3	0.0	3
9	0.09	0	0.06869693070173397	3
34	0.09	1	0.014681084255754477	3
59	0.09	2	0.0	3
84	0.09	3	0.0	3
10	0.1	0	0.08133786562752293	3
35	0.1	1	0.017961648160409977	3
60	0.1	2	0.0	3
85	0.1	3	0.0	3
11	0.11	0	0.08942241791760205	3
36	0.11	1	0.012482705460445049	3
61	0.11	2	0.0	3
86	0.11	3	0.0	3
12	0.12	0	0.09091769391635132	3
37	0.12	1	0.005089342970587723	3
62	0.12	2	0.0	3
87	0.12	3	0.0	3
13	0.13	0	0.08690597484477926	3
38	0.13	1	0.003807527430241783	3
63	0.13	2	0.0	3
88	0.13	3	0.0	3
14	0.14	0	0.0801067537040971	3
39	0.14	1	0.006985675143189835	3
64	0.14	2	0.0	3
89	0.14	3	0.0	3
15	0.15	0	0.06349343712037127	3
40	0.15	1	0.009956659955044585	3
65	0.15	2	0.0	3
90	0.15	3	0.0	3
16	0.16	0	0.042379008805070756	3
41	0.16	1	0.01658480940179334	3
66	0.16	2	0.0	3
91	0.16	3	0.0	3
17	0.17	0	0.02368675147893364	3
42	0.17	1	0.004749008672489706	3
67	0.17	2	0.0	3
92	0.17	3	0.0	3
18	0.18	0	0.0038325686237168795	3
43	0.18	1	0.011598043666141084	3
68	0.18	2	0.15192410887645014	3
93	0.18	3	0.0	3
19	0.19	0	0.011312747967366326	3
44	0.19	1	0.04596540344639173	3
69	0.19	2	0.0	3
94	0.19	3	0.0	3
20	0.2	0	0.02217283719138339	3
45	0.2	1	0.07972064876821586	3
70	0.2	2	0.0	3
95	0.2	3	0.0	3
21	0.21	0	0.0360650072665104	3
46	0.21	1	0.15618412150746164	3
71	0.21	2	0.0	3
96	0.21	3	0.0	3
22	0.22	0	0.026623203402469882	3
47	0.22	1	0.19747504372021238	3
72	0.22	2	0.0	3
97	0.22	3	0.0	3
23	0.23	0	0.0019278707900708897	3
48	0.23	1	0.2882568340443494	3
73	0.23	2	0.0	3
98	0.23	3	0.0	3
24	0.24	0	0.015646450990230622	3
49	0.24	1	0.3724737168757818	3
74	0.24	2	0.0	3
99	0.24	3	0.0	3
0	0.0	0	0.003507784423444047	4
25	0.0	1	0.041626653755587176	4
50	0.0	2	0.2662946137997812	4
75	0.0	3	0.012732001241540492	4
1	0.01	0	0.012735157459738586	4
26	0.01	1	0.0	4
51	0.01	2	0.0	4
76	0.01	3	0.0	4
2	0.02	0	0.018080104040286083	4
27	0.02	1	0.0	4
52	0.02	2	0.0	4
77	0.02	3	0.0	4
3	0.03	0	0.028085718714125303	4
28	0.03	1	0.0	4
53	0.03	2	0.0	4
78	0.03	3	0.0	4
4	0.04	0	0.020747964549682283	4
29	0.04	1	0.0	4
54	0.04	2	0.0	4
79	0.04	3	0.0	4
5	0.05	0	0.006843136982178534	4
30	0.05	1	0.0	4
55	0.05	2	0.0	4
80	0.05	3	0.0	4
6	0.06	0	0.01027262086083056	4
31	0.06	1	0.0	4
56	0.06	2	0.0	4
81	0.06	3	0.0	4
7	0.07	0	0.031188161876218902	4
32	0.07	1	0.0	4
57	0.07	2	0.0	4
82	0.07	3	0.0	4
8	0.08	0	0.04850394206570182	4
33	0.08	1	0.0	4
58	0.08	2	0.0	4
83	0.08	3	0.0	4
9	0.09	0	0.06869693070173397	4
34	0.09	1	0.0	4
59	0.09	2	0.0	4
84	0.09	3	0.0	4
10	0.1	0	0.08133786562752293	4
35	0.1	1	0.0	4
60	0.1	2	0.0	4
85	0.1	3	0.0	4
11	0.11	0	0.08942241791760205	4
36	0.11	1	0.0	4
61	0.11	2	0.0	4
86	0.11	3	0.0	4
12	0.12	0	0.09091769391635132	4
37	0.12	1	0.0	4
62	0.12	2	0.0	4
87	0.12	3	0.0	4
13	0.13	0	0.08690597484477926	4
38	0.13	1	0.0	4
63	0.13	2	0.0	4
88	0.13	3	0.0	4
14	0.14	0	0.0801067537040971	4
39	0.14	1	0.0	4
64	0.14	2	0.0	4
89	0.14	3	0.0	4
15	0.15	0	0.06349343712037127	4
40	0.15	1	0.0	4
65	0.15	2	0.0	4
90	0.15	3	0.0	4
16	0.16	0	0.042379008805070756	4
41	0.16	1	0.0	4
66	0.16	2	0.0	4
91	0.16	3	0.0	4
17	0.17	0	0.02368675147893364	4
42	0.17	1	0.0	4
67	0.17	2	0.0	4
92	0.17	3	0.0	4
18	0.18	0	0.0038325686237168795	4
43	0.18	1	0.0	4
68	0.18	2	0.15192410887645014	4
93	0.18	3	0.0	4
19	0.19	0	0.011312747967366326	4
44	0.19	1	0.0	4
69	0.19	2	0.0	4
94	0.19	3	0.0	4
20	0.2	0	0.02217283719138339	4
45	0.2	1	0.0	4
70	0.2	2	0.0	4
95	0.2	3	0.0	4
21	0.21	0	0.0360650072665104	4
46	0.21	1	0.0	4
71	0.21	2	0.0	4
96	0.21	3	0.0	4
22	0.22	0	0.026623203402469882	4
47	0.22	1	0.0	4
72	0.22	2	0.0	4
97	0.22	3	0.0	4
23	0.23	0	0.0019278707900708897	4
48	0.23	1	0.0	4
73	0.23	2	0.0	4
98	0.23	3	0.0	4
24	0.24	0	0.015646450990230622	4
49	0.24	1	0.3724737168757818	4
74	0.24	2	0.0	4
99	0.24	3	0.0	4
0	0.0	0	0.003507784423444047	5
25	0.0	1	0.0454113597151489	5
50	0.0	2	0.2662946137997812	5
75	0.0	3	0.012732001241540492	5
1	0.01	0	0.012735157459738586	5
26	0.01	1	0.0	5
51	0.01	2	0.0	5
76	0.01	3	0.0	5
2	0.02	0	0.018080104040286083	5
27	0.02	1	0.0	5
52	0.02	2	0.0	5
77	0.02	3	0.0	5
3	0.03	0	0.028085718714125303	5
28	0.03	1	0.0	5
53	0.03	2	0.0	5
78	0.03	3	0.0	5
4	0.04	0	0.020747964549682283	5
29	0.04	1	0.0	5
54	0.04	2	0.0	5
79	0.04	3	0.0	5
5	0.05	0	0.006843136982178534	5
30	0.05	1	0.0	5
55	0.05	2	0.0	5
80	0.05	3	0.0	5
6	0.06	0	0.01027262086083056	5
31	0.06	1	0.0	5
56	0.06	2	0.0	5
81	0.06	3	0.0	5
7	0.07	0	0.031188161876218902	5
32	0.07	1	0.0	5
57	0.07	2	0.0	5
82	0.07	3	0.0	5
8	0.08	0	0.04850394206570182	5
33	0.08	1	0.0	5
58	0.08	2	0.0	5
83	0.08	3	0.0	5
9	0.09	0	0.06869693070173397	5
34	0.09	1	0.0	5
59	0.09	2	0.0	5
84	0.09	3	0.0	5
10	0.1	0	0.08133786562752293	5
35	0.1	1	0.0	5
60	0.1	2	0.0	5
85	0.1	3	0.0	5
11	0.11	0	0.08942241791760205	5
36	0.11	1	0.0	5
61	0.11	2	0.0	5
86	0.11	3	0.0	5
12	0.12	0	0.09091769391635132	5
37	0.12	1	0.0	5
62	0.12	2	0.0	5
87	0.12	3	0.0	5
13	0.13	0	0.08690597484477926	5
38	0.13	1	0.0	5
63	0.13	2	0.0	5
88	0.13	3	0.0	5
14	0.14	0	0.0801067537040971	5
39	0.14	1	0.0	5
64	0.14	2	0.0	5
89	0.14	3	0.0	5
15	0.15	0	0.06349343712037127	5
40	0.15	1	0.0	5
65	0.15	2	0.0	5
90	0.15	3	0.0	5
16	0.16	0	0.042379008805070756	5
41	0.16	1	0.0	5
66	0.16	2	0.0	5
91	0.16	3	0.0	5
17	0.17	0	0.02368675147893364	5
42	0.17	1	0.0	5
67	0.17	2	0.0	5
92	0.17	3	0.0	5
18	0.18	0	0.0038325686237168795	5
43	0.18	1	0.0	5
68	0.18	2	0.15192410887645014	5
93	0.18	3	0.0	5
19	0.19	0	0.011312747967366326	5
44	0.19	1	0.0	5
69	0.19	2	0.0	5
94	0.19	3	0.0	5
20	0.2	0	0.02217283719138339	5
45	0.2	1	0.0	5
70	0.2	2	0.0	5
95	0.2	3	0.0	5
21	0.21	0	0.0360650072665104	5
46	0.21	1	0.0	5
71	0.21	2	0.0	5
96	0.21	3	0.0	5
22	0.22	0	0.026623203402469882	5
47	0.22	1	0.0	5
72	0.22	2	0.0	5
97	0.22	3	0.0	5
23	0.23	0	0.0019278707900708897	5
48	0.23	1	0.0	5
73	0.23	2	0.0	5
98	0.23	3	0.0	5
24	0.24	0	0.015646450990230622	5
49	0.24	1	0.3724737168757818	5
74	0.24	2	0.0	5
99	0.24	3	0.0	5
0	0.0	0	0.0019497615144855767	6
25	0.0	1	0.0454113597151489	6
50	0.0	2	0.2662946137997812	6
75	0.0	3	0.012732001241540492	6
1	0.01	0	0.0	6
26	0.01	1	0.0	6
51	0.01	2	0.0	6
76	0.01	3	0.0	6
2	0.02	0	0.0	6
27	0.02	1	0.0	6
52	0.02	2	0.0	6
77	0.02	3	0.0	6
3	0.03	0	0.0	6
28	0.03	1	0.0	6
53	0.03	2	0.0	6
78	0.03	3	0.0	6
4	0.04	0	0.0	6
29	0.04	1	0.0	6
54	0.04	2	0.0	6
79	0.04	3	0.0	6
5	0.05	0	0.0	6
30	0.05	1	0.0	6
55	0.05	2	0.0	6
80	0.05	3	0.0	6
6	0.06	0	0.0	6
31	0.06	1	0.0	6
56	0.06	2	0.0	6
81	0.06	3	0.0	6
7	0.07	0	0.0	6
32	0.07	1	0.0	6
57	0.07	2	0.0	6
82	0.07	3	0.0	6
8	0.08	0	0.0	6
33	0.08	1	0.0	6
58	0.08	2	0.0	6
83	0.08	3	0.0	6
9	0.09	0	0.0	6
34	0.09	1	0.0	6
59	0.09	2	0.0	6
84	0.09	3	0.0	6
10	0.1	0	0.0	6
35	0.1	1	0.0	6
60	0.1	2	0.0	6
85	0.1	3	0.0	6
11	0.11	0	0.0	6
36	0.11	1	0.0	6
61	0.11	2	0.0	6
86	0.11	3	0.0	6
12	0.12	0	0.09091769391635132	6
37	0.12	1	0.0	6
62	0.12	2	0.0	6
87	0.12	3	0.0	6
13	0.13	0	0.0	6
38	0.13	1	0.0	6
63	0.13	2	0.0	6
88	0.13	3	0.0	6
14	0.14	0	0.0	6
39	0.14	1	0.0	6
64	0.14	2	0.0	6
89	0.14	3	0.0	6
15	0.15	0	0.0	6
40	0.15	1	0.0	6
65	0.15	2	0.0	6
90	0.15	3	0.0	6
16	0.16	0	0.0	6
41	0.16	1	0.0	6
66	0.16	2	0.0	6
91	0.16	3	0.0	6
17	0.17	0	0.0	6
42	0.17	1	0.0	6
67	0.17	2	0.0	6
92	0.17	3	0.0	6
18	0.18	0	0.0	6
43	0.18	1	0.0	6
68	0.18	2	0.15192410887645014	6
93	0.18	3	0.0	6
19	0.19	0	0.0	6
44	0.19	1	0.0	6
69	0.19	2	0.0	6
94	0.19	3	0.0	6
20	0.2	0	0.0	6
45	0.2	1	0.0	6
70	0.2	2	0.0	6
95	0.2	3	0.0	6
21	0.21	0	0.0	6
46	0.21	1	0.0	6
71	0.21	2	0.0	6
96	0.21	3	0.0	6
22	0.22	0	0.0	6
47	0.22	1	0.0	6
72	0.22	2	0.0	6
97	0.22	3	0.0	6
23	0.23	0	0.0	6
48	0.23	1	0.0	6
73	0.23	2	0.0	6
98	0.23	3	0.0	6
24	0.24	0	0.0	6
49	0.24	1	0.3724737168757818	6
74	0.24	2	0.0	6
99	0.24	3	0.0	6
0	0.0	0	0.0019497615144855767	7
25	0.0	1	0.0454113597151489	7
50	0.0	2	0.2662946137997812	7
75	0.0	3	0.0064802668900578635	7
1	0.01	0	0.0	7
26	0.01	1	0.0	7
51	0.01	2	0.0	7
76	0.01	3	0.0	7
2	0.02	0	0.0	7
27	0.02	1	0.0	7
52	0.02	2	0.0	7
77	0.02	3	0.0	7
3	0.03	0	0.0	7
28	0.03	1	0.0	7
53	0.03	2	0.0	7
78	0.03	3	0.0	7
4	0.04	0	0.0	7
29	0.04	1	0.0	7
54	0.04	2	0.0	7
79	0.04	3	0.0	7
5	0.05	0	0.0	7
30	0.05	1	0.0	7
55	0.05	2	0.0	7
80	0.05	3	0.0	7
6	0.06	0	0.0	7
31	0.06	1	0.0	7
56	0.06	2	0.0	7
81	0.06	3	0.0	7
7	0.07	0	0.0	7
32	0.07	1	0.0	7
57	0.07	2	0.0	7
82	0.07	3	0.0	7
8	0.08	0	0.0	7
33	0.08	1	0.0	7
58	0.08	2	0.0	7
83	0.08	3	0.0	7
9	0.09	0	0.0	7
34	0.09	1	0.0	7
59	0.09	2	0.0	7
84	0.09	3	0.0	7
10	0.1	0	0.0	7
35	0.1	1	0.0	7
60	0.1	2	0.0	7
85	0.1	3	0.0	7
11	0.11	0	0.0	7
36	0.11	1	0.0	7
61	0.11	2	0.0	7
86	0.11	3	0.0	7
12	0.12	0	0.09091769391635132	7
37	0.12	1	0.0	7
62	0.12	2	0.0	7
87	0.12	3	0.0	7
13	0.13	0	0.0	7
38	0.13	1	0.0	7
63	0.13	2	0.0	7
88	0.13	3	0.0	7
14	0.14	0	0.0	7
39	0.14	1	0.0	7
64	0.14	2	0.0	7
89	0.14	3	0.0	7
15	0.15	0	0.0	7
40	0.15	1	0.0	7
65	0.15	2	0.0	7
90	0.15	3	0.0	7
16	0.16	0	0.0	7
41	0.16	1	0.0	7
66	0.16	2	0.0	7
91	0.16	3	0.0	7
17	0.17	0	0.0	7
42	0.17	1	0.0	7
67	0.17	2	0.0	7
92	0.17	3	0.0	7
18	0.18	0	0.0	7
43	0.18	1	0.0	7
68	0.18	2	0.15192410887645014	7
93	0.18	3	0.0	7
19	0.19	0	0.0	7
44	0.19	1	0.0	7
69	0.19	2	0.0	7
94	0.19	3	0.0	7
20	0.2	0	0.0	7
45	0.2	1	0.0	7
70	0.2	2	0.0	7
95	0.2	3	0.0	7
21	0.21	0	0.0	7
46	0.21	1	0.0	7
71	0.21	2	0.0	7
96	0.21	3	0.0	7
22	0.22	0	0.0	7
47	0.22	1	0.0	7
72	0.22	2	0.0	7
97	0.22	3	0.0	7
23	0.23	0	0.0	7
48	0.23	1	0.0	7
73	0.23	2	0.0	7
98	0.23	3	0.0	7
24	0.24	0	0.0	7
49	0.24	1	0.3724737168757818	7
74	0.24	2	0.0	7
99	0.24	3	0.0	7
0	0.0	0	0.015237703255938314	8
25	0.0	1	0.0454113597151489	8
50	0.0	2	0.2662946137997812	8
75	0.0	3	0.0064802668900578635	8
1	0.01	0	0.0	8
26	0.01	1	0.0	8
51	0.01	2	0.0	8
76	0.01	3	0.0	8
2	0.02	0	0.0	8
27	0.02	1	0.0	8
52	0.02	2	0.0	8
77	0.02	3	0.0	8
3	0.03	0	0.0	8
28	0.03	1	0.0	8
53	0.03	2	0.0	8
78	0.03	3	0.0	8
4	0.04	0	0.0	8
29	0.04	1	0.0	8
54	0.04	2	0.0	8
79	0.04	3	0.0	8
5	0.05	0	0.0	8
30	0.05	1	0.0	8
55	0.05	2	0.0	8
80	0.05	3	0.0	8
6	0.06	0	0.0	8
31	0.06	1	0.0	8
56	0.06	2	0.0	8
81	0.06	3	0.0	8
7	0.07	0	0.0	8
32	0.07	1	0.0	8
57	0.07	2	0.0	8
82	0.07	3	0.0	8
8	0.08	0	0.0	8
33	0.08	1	0.0	8
58	0.08	2	0.0	8
83	0.08	3	0.0	8
9	0.09	0	0.0	8
34	0.09	1	0.0	8
59	0.09	2	0.0	8
84	0.09	3	0.0	8
10	0.1	0	0.0	8
35	0.1	1	0.0	8
60	0.1	2	0.0	8
85	0.1	3	0.0	8
11	0.11	0	0.0	8
36	0.11	1	0.0	8
61	0.11	2	0.0	8
86	0.11	3	0.0	8
12	0.12	0	0.09091769391635132	8
37	0.12	1	0.0	8
62	0.12	2	0.0	8
87	0.12	3	0.0	8
13	0.13	0	0.0	8
38	0.13	1	0.0	8
63	0.13	2	0.0	8
88	0.13	3	0.0	8
14	0.14	0	0.0	8
39	0.14	1	0.0	8
64	0.14	2	0.0	8
89	0.14	3	0.0	8
15	0.15	0	0.0	8
40	0.15	1	0.0	8
65	0.15	2	0.0	8
90	0.15	3	0.0	8
16	0.16	0	0.0	8
41	0.16	1	0.0	8
66	0.16	2	0.0	8
